page.checkout.shipping.delivery_time,"Tempo di consegna:",it_IT
page.checkout.shipping.day,giorno,it_IT
page.checkout.shipping.days,giorni,it_IT
page.checkout.shipping.price,Prezzo:,it_IT
shipment.express.description,"24-48 ore (giorni lavorativi)",it_IT
page.checkout.shipment.edit,"Modifica metodo di spedizione",it_IT
page.checkout.shipment.next-step,"Continua al Metodo di Pagamento",it_IT
page.checkout.shipment.item.quantity,Importo,it_IT
page.checkout.shipment.item.price,Prezzo,it_IT
page.checkout.shipment.shipping_address.title,"Indirizzo di consegna",it_IT
page.checkout.shipment.requested_delivery_date.label,"Data di consegna richiesta",it_IT
page.checkout.shipment.requested_delivery_date.placeholder,"Lascialo vuoto se lo vuoi il prima possibile.",it_IT
page.checkout.shipment.requested_delivery_date.title,"Quando desideri essere consegnato?",it_IT
page.checkout.shipment.shipment_group_heading,"Spedizione %current% di %total%",it_IT
page.checkout.shipment.shipping_method_heading,"Metodo di spedizione",it_IT
page.checkout.payment.heading,"3. Metodo di pagamento",it_IT
page.checkout.payment.edit,"Modifica metodo di pagamento",it_IT
page.checkout.payment.next-step,"Continua per finalizzare l'ordine",it_IT
page.checkout.summary.products,Prodotti,it_IT
page.checkout.summary.billing,"Indirizzo di fatturazione",it_IT
page.checkout.summary.shipping,"Indirizzo di spedizione",it_IT
page.checkout.summary.date_of_birth,"Data di nascita",it_IT
page.checkout.summary.card_type,"Tipo di carta",it_IT
page.checkout.summary.card_number,"Numero di carta",it_IT
page.checkout.summary.name_on_card,"Nome sulla carta",it_IT
page.checkout.summary.card_expires,"Data di scadenza",it_IT
page.checkout.summary.complete_checkout,"Completa l'acquisto",it_IT
page.checkout.summary.accept_terms_and_conditions,"Accetto i termini e le condizioni.",it_IT
page.checkout.finalize.heading,"4. Controlla e finalizza l'ordine",it_IT
shipment.international.parcel.service,"Servizi di spedizione internazionale",it_IT
page.checkout.terms,"Accetto i termini e le condizioni generali.",it_IT
page.checkout.finalize.enter-voucher,"Inserisci il codice del voucher",it_IT
page.checkout.finalize.tos,"Con un clic sul pulsante ""Acquista ora"" confermo i Termini e Condizioni Generali.",it_IT
page.checkout.finalize.buy-now,"Acquista ora",it_IT
page.detail.add-to-cart,"Aggiungi al carrello",it_IT
page.detail.dimensions,Misure,it_IT
page.product.by,di,it_IT
page.product.details,Dettagli,it_IT
page.product.similar-products,"Potrebbe piacerti anche",it_IT
page.imprint.url,/it/impronta,it_IT
page.imprint.title,Impronta,it_IT
page.terms.url,/it/gtc,it_IT
page.terms.title,GTC,it_IT
page.privacy.url,/it/privacy,it_IT
page.privacy.title,"Privacy dei dati",it_IT
catalog.currency,€,it_IT
catalog.filter.filter,"Filtri / Ordinamento",it_IT
catalog.filter.button,Applica,it_IT
catalog.filter.active,"Filtro attivo",it_IT
catalog.filter.main_color,Colore,it_IT
catalog.filter.extras,"Altre caratteristiche",it_IT
catalog.filter.pricerangeFrom,da,it_IT
catalog.filter.pricerangeTo,a,it_IT
catalog.filter.rangeFrom,"Gamma di",it_IT
catalog.filter.rangeTo,a,it_IT
catalog.filter.show,"inserisci filtro",it_IT
catalog.filter.hide,"nascondi filtro",it_IT
catalog.filter.rating_up,"& Su",it_IT
catalog.filter.active_rating_up,"Stelle e più",it_IT
catalog.filter.per,"Per pagina",it_IT
catalog.itemsFound,Risultati,it_IT
catalog.loading,Caricamento,it_IT
catalog.next,continua,it_IT
catalog.prev,indietro,it_IT
catalog.sort,Ordinamento,it_IT
catalog.sort.relevance,"Ordina per rilevanza",it_IT
catalog.sort.name_asc,"Ordina per nome in ordine crescente",it_IT
catalog.sort.name_desc,"Ordina per nome in ordine decrescente",it_IT
catalog.sort.price_asc,"Ordina per prezzo crescente",it_IT
catalog.sort.price_desc,"Ordina per prezzo decrescente",it_IT
catalog.sort.rating,"Ordina per valutazioni del prodotto",it_IT
catalog.filter.activeFilters,"Filtri attivi",it_IT
catalog.filter.resetAllFilters,"Resetta tutti i filtri",it_IT
catalog.no-results,"Nessun risultato.",it_IT
product.filter.category,Categorie,it_IT
product.filter.price,Prezzo,it_IT
product.filter.rating,Valutazioni,it_IT
product.filter.merchant_name,Commerciante,it_IT
shipment.dhl,DHL,it_IT
shipment.dhl.paket.name,Pacchetto,it_IT
shipment.dhl.paket.description,"DHL Paket è il servizio di spedizione facile, conveniente, veloce e affidabile verso oltre 220 paesi in tutto il mondo.",it_IT
shipment.dhl.express.name,Espresso,it_IT
shipment.dhl.express.description,"La nostra forza di 100.000 dipendenti impegnati lavora in tutto il mondo. La conoscenza locale e la nostra rete unica ci rendono i tuoi Specialisti Internazionali.",it_IT
shipment.dpd,DPD,it_IT
shipment.hermes,Hermes,it_IT
customer.first_name,Nome,it_IT
customer.last_name,Cognome,it_IT
customer.salutation.mr,Signor.,it_IT
customer.salutation.mrs,Signora.,it_IT
customer.salutation.ms,Signora.,it_IT
customer.salutation.dr,Dr.,it_IT
customer.birth_date,"Data di nascita (GG.MM.AAAA)",it_IT
customer.email,E-Mail,it_IT
customer.phone,"Numero di telefono",it_IT
customer.reset.password.error.already.loggedIn,"Un altro cliente è già connesso. Effettua il logout per reimpostare la tua password.",it_IT
payment.prepay,"Pagamento anticipato",it_IT
payment.paypal,PayPal,it_IT
payment.creditcard,"Carta di credito",it_IT
payment.invoice,Fattura,it_IT
payment_foreign.thank_you,Grazie,it_IT
payment_foreign.go_to_my_account,"Vai a ""Il mio account""",it_IT
payment_foreign.success.order.placement.message,"Il tuo ordine è stato pagato con successo. Riceverai la conferma dell'ordine via email tra qualche minuto. Puoi controllare e tracciare il tuo ordine nel tuo account.",it_IT
dummyMarketplacePaymentInvoice,"Fattura (Marketplace)",it_IT
checkout.payment.provider.DummyMarketplacePayment,"Dummy Marketplace Pagamento",it_IT
address.street,Strada,it_IT
address.street_nr,Numero,it_IT
address.city,Città,it_IT
address.zip_code,"Codice postale",it_IT
page.checkout.create_account,"Crea un account cliente",it_IT
whishlist.whishlist,"Lista dei desideri",it_IT
whishlist.remove,Rimuovi,it_IT
whishlist.reduce,Riduci,it_IT
whishlist.increase,Aumenta,it_IT
whishlist.move.to.cart,"Vai al carrello",it_IT
checkout.thank.you,Grazie,it_IT
checkout.this.is.demoshop,"Questo è un negozio di prova",it_IT
checkout.nothing.will.be.sent,"Quindi, naturalmente, non verrà inviato nulla!",it_IT
global.order.ascendent,A-Z,it_IT
global.order.descendent,Z-A,it_IT
global.close,Chiudi,it_IT
global.search,Cerca,it_IT
global.search.results,"Risultati della ricerca",it_IT
global.search.spellingSuggestion,Intendi,it_IT
global.search.suggestions,"Suggerimenti di ricerca",it_IT
global.search.suggestion.in_products,Prodotti,it_IT
global.search.suggestion.in_categories,Categorie,it_IT
global.search.suggestion.in_cms,Pagine,it_IT
global.search.suggestion.no_result,"Nessun risultato trovato...",it_IT
global.search.suggestion.see_all_products,"Vedi tutti i prodotti",it_IT
global.spryker.shop,"Spryker Negozio",it_IT
global.spryker.motto,"tecnologia di qualità",it_IT
global.payment_providers,"Fornitori di pagamento",it_IT
global.shipment_providers,"Fornitori di spedizione",it_IT
global.get_in_touch,Contattaci,it_IT
global.newsletter,Newsletter,it_IT
global.categories,Categorie,it_IT
global.company,Azienda,it_IT
global.social,"Social Media",it_IT
global.home,Home,it_IT
global.email.address,"Indirizzo email",it_IT
global.password,Password,it_IT
global.permission.failed,"Questa azione è vietata.",it_IT
global.recover.password,"Recupera Password",it_IT
global.accept.terms.and.conditions,"Accetta i Termini e Condizioni",it_IT
global.login,Accedi,it_IT
global.create.account,"Crea un account",it_IT
global.cart,Carrello,it_IT
global.no_image_available,"Nessuna immagine disponibile",it_IT
global.add-to-cart,"Aggiungi al carrello",it_IT
global.benefit.free_returns,"Resi gratuiti",it_IT
global.benefit.warranty,"3 Anni di Garanzia",it_IT
global.benefit.competitive_prices,"Prezzi competitivi",it_IT
global.quantity_symbol,x,it_IT
global.partners,Partner,it_IT
global.show,"Mostra tutto",it_IT
global.hide,Nascondi,it_IT
error.404,"Errore 404",it_IT
error_page.title,"Pagina non trovata.",it_IT
error_page.home_link,"Vai alla Homepage",it_IT
error_page.text,"Non siamo riusciti a trovare la pagina che stai cercando.",it_IT
homepage.carousel.previous,Precedente,it_IT
homepage.carousel.next,Successivo,it_IT
customer.signup,"Nuovo cliente?",it_IT
customer.signin,Accedi,it_IT
customer.logout,Esci,it_IT
customer.register,Registrati,it_IT
customer.login,Accedi,it_IT
customer.login.email,Email,it_IT
customer.login.password,Password,it_IT
customer.login.title,"Accedi al tuo account",it_IT
customer.registration.title,"Crea un account",it_IT
customer.account.no_order,"Nessun ordine al momento",it_IT
customer.account,"Account cliente",it_IT
customer.account.contact,Contatto,it_IT
customer.account.overview,Panoramica,it_IT
customer.account.profile_data,Profilo,it_IT
customer.account.address,Indirizzi,it_IT
customer.account.order_history,"Storico ordini",it_IT
customer.account.newsletter,Newsletter,it_IT
customer.account.last_orders,"Ultimi Ordini",it_IT
customer.account.default_billing_address,"Indirizzo di fatturazione predefinito",it_IT
customer.account.please_specify_billing_address,"Si prega di specificare l'indirizzo di fatturazione.",it_IT
customer.account.default_shipping_address,"Indirizzo di spedizione predefinito",it_IT
customer.account.please_specify_shipping_address,"Si prega di specificare l'indirizzo di spedizione.",it_IT
customer.account.edit_address_information,"Modifica informazioni sull'indirizzo",it_IT
customer.account.additional_addresses,"Indirizzi aggiuntivi",it_IT
customer.account.button.add_new_address,"Aggiungi nuovo indirizzo",it_IT
customer.account.add_new_address,"Definisci un nuovo indirizzo",it_IT
customer.account.deliver_to_multiple_addresses,"Consegna a indirizzi multipli",it_IT
customer.account.delete.error,"Account non può essere rimosso",it_IT
customer.newsletter.not_subscribed,"Nessuna iscrizione alla newsletter",it_IT
customer.profile.order_history,"Ultimi Ordini",it_IT
customer.account.no_orders,"Nessun ordine al momento",it_IT
customer.address.updated,"L'indirizzo è stato aggiornato con successo.",it_IT
customer.address.delete.success,"Indirizzo eliminato con successo.",it_IT
customer.address.added,"L'indirizzo è stato aggiunto con successo.",it_IT
customer.address.first_name,Nome,it_IT
customer.address.last_name,Cognome,it_IT
customer.address.company,Azienda,it_IT
customer.address.address1,Strada,it_IT
customer.address.address2,"Numero civico",it_IT
customer.address.address3,"Campo indirizzo aggiuntivo",it_IT
customer.address.zip_code,"Codice postale",it_IT
customer.address.city,Città,it_IT
customer.address.country,Paese,it_IT
customer.address.phone,Telefono,it_IT
customer.address.is_default_billing,"È l'indirizzo di fatturazione predefinito",it_IT
customer.address.is_default_shipping,"È l'indirizzo di spedizione predefinito",it_IT
customer.anonymization.success,"Il tuo account è stato eliminato con successo.",it_IT
customer.anonymization.failed,"Il tuo account non può essere eliminato.",it_IT
customer.authorization.success,"Quasi fatto! Ti abbiamo inviato un'email per convalidare il tuo indirizzo email. Per favore, confermalo per poter effettuare l'accesso.",it_IT
customer.authorization.account_confirmed,"Il tuo indirizzo email è stato convalidato. Effettua il login per continuare.",it_IT
customer.profile.change.success,"Il profilo è stato salvato con successo.",it_IT
customer.password.invalid_password,"La password attuale è errata.",it_IT
customer.password.invalid,"La password non è valida",it_IT
customer.password.restore,"Imposta una nuova password",it_IT
customer.password.changed,"La tua password è stata cambiata con successo.",it_IT
customer.token.invalid,"Token non valido",it_IT
customer.forgotten-password.description,"Inserisci l'indirizzo e-mail associato al tuo account.",it_IT
customer.forgotten_password.email,"Indirizzo email",it_IT
customer.forgotten-password.title,"Recupera la mia password",it_IT
customer.order.order_id,"ID ordine",it_IT
customer.order.view_all,"Visualizza tutto",it_IT
customer.order.all_orders,"Visualizza ordini",it_IT
customer.order.total,Totale,it_IT
customer.order.view_order,"Visualizza ordine",it_IT
customer.order.reorder,Riordina,it_IT
customer.order.reorder_all,"Riordina tutto",it_IT
customer.order.reorder_selected,"Riordina gli articoli selezionati",it_IT
customer.order.reorder.error.unable_to_reorder_items,"Non è possibile riordinare direttamente questi prodotti, per favore aggiungili al carrello separatamente.",it_IT
customer.order.date,"Data dell'ordine",it_IT
customer.order.item_sku,SKU,it_IT
customer.order.product_name,"Nome del prodotto",it_IT
customer.order.item_price,Prezzo,it_IT
customer.order.item_quantity,Quantità,it_IT
customer.order.item_sum,"Totale articoli",it_IT
customer.order.subTotal,"Totale parziale",it_IT
customer.order.taxTotal,Tasse,it_IT
customer.order.expenseTotal,"Costi di spedizione (totale)",it_IT
customer.order.shipment,Spedizione,it_IT
customer.order.discount.total,Sconto,it_IT
customer.order.grandTotal,"Totale complessivo",it_IT
customer.order.shipping_address,"Indirizzo di spedizione",it_IT
customer.order.billing_address,"Indirizzo di fatturazione",it_IT
customer.order.shipment_method,Spedizione,it_IT
customer.order.payment_method,"Metodo di pagamento",it_IT
customer.order.products,Prodotti,it_IT
customer.order.delivery_method,"Metodo di consegna",it_IT
customer.order.requested_delivery_date,"Data di consegna richiesta",it_IT
customer.order.payment,Pagamento,it_IT
customer.order.complete_checkout,"Completa l'acquisto",it_IT
customer.order.items_state,"Stato degli articoli",it_IT
customer.order.canceledTotal,"Importo annullato",it_IT
customer.order.remunerationTotal,"Totale Remunerazione",it_IT
customer.order.refundTotal,"Totale rimborso",it_IT
customer.order.delivery_address,"Indirizzo di consegna",it_IT
customer.newsletter.subscription,"Impostazioni newsletter",it_IT
customer.newsletter.subscription_agreement,"Accetto l'iscrizione alla newsletter",it_IT
customer.profile,"Il mio account",it_IT
customer.profile.title,"Il mio account",it_IT
customer.profile.link,"Il mio profilo",it_IT
customer.profile.update,"Aggiorna Profilo",it_IT
customer.profile.delete,"Elimina Account",it_IT
customer.profile.delete.description,"Questo eliminerà tutte le informazioni dell'account.",it_IT
customer.profile.delete.confirmation_question,"Sei sicuro di voler eliminare il tuo account?",it_IT
customer.profile.first_name,Nome,it_IT
customer.profile.last_name,Cognome,it_IT
customer.profile.email,Email,it_IT
customer.profile.phone,Telefono,it_IT
customer.profile.old_password,"Vecchia password",it_IT
customer.profile.request.new_password,"Nuova password",it_IT
customer.profile.confirm.new_password,"Conferma nuova password",it_IT
customer.profile.address.edit,Modifica,it_IT
customer.profile.address.delete,Elimina,it_IT
customer.profile.order_details,"Dettagli dell'ordine",it_IT
customer.profile.order_details.giftcard.label,"Carta regalo",it_IT
customer.password.update,"Cambia password",it_IT
customer.password.old_password,"Vecchia password",it_IT
customer.password.request.new_password,"Nuova password",it_IT
customer.password.confirm.new_password,"Conferma password",it_IT
customer.table.actions,Azioni,it_IT
profile.form.salutation,Saluti,it_IT
customer.customer_id,ID,it_IT
forms.submit-btn,Invia,it_IT
forms.save-btn,Salva,it_IT
forms.submit.login,Accedi,it_IT
forms.submit.register,Registrati,it_IT
forms.forgot-password,"Password dimenticata",it_IT
forms.first-name,Nome,it_IT
forms.last-name,Cognome,it_IT
forms.email,Email,it_IT
forms.password,Password,it_IT
forms.confirm-password,"Conferma password",it_IT
forms.accept_terms,"Accetta i Termini",it_IT
address.salutation,Saluti,it_IT
email.orderEmail.salutationMale,Signor.,it_IT
email.orderEmail.salutationFemale,Signora,it_IT
customer.login.failed,"Accesso fallito",it_IT
customer.email.already.used,"Se questo indirizzo e-mail è già in uso, riceverai un link per reimpostare la password. In caso contrario, devi prima convalidare il tuo indirizzo e-mail per completare la registrazione. Controlla la tua casella di posta elettronica.",it_IT
general.back.button,Indietro,it_IT
general.cancel.button,Annulla,it_IT
general.edit.button,Modifica,it_IT
newsletter.subscription.success,"Ti sei iscritto con successo alla newsletter.",it_IT
newsletter.unsubscription.success,"Ti sei disiscritto con successo dalla newsletter.",it_IT
newsletter.subscription.already_subscribed,"Sei già iscritto alla newsletter.",it_IT
newsletter.subscription.email_format_invalid,"Formato di indirizzo email non valido",it_IT
customer.authentication.failed,"Autenticazione fallita",it_IT
customer.email.invalid,"L'indirizzo email non è valido.",it_IT
customer.email.format.invalid,"Formato di indirizzo email non valido",it_IT
customer.password.recovery.mail.sent,"Se c'è un account associato a questo indirizzo email, riceverai un'email con ulteriori istruzioni.",it_IT
customer.address.number,"Numero civico",it_IT
customer.address.save_new_address,"Salva nuovo indirizzo nella rubrica degli indirizzi",it_IT
countries.iso.AT,Austria,it_IT
countries.iso.DE,Germania,it_IT
countries.iso.NO,Norvegia,it_IT
countries.iso.CH,Svizzera,it_IT
countries.iso.ES,Spagna,it_IT
countries.iso.GB,"Regno Unito",it_IT
customer.billingSameAsShipping,"Indirizzo di fatturazione uguale a indirizzo di spedizione",it_IT
checkout.customer.proceed_as_user,"Procedi come utente registrato (registrati)",it_IT
checkout.customer.proceed_as_guest,"Procedi come ospite",it_IT
checkout.customer.order_as_guest,"Ordina come ospite",it_IT
checkout.customer.auth_as_user,Iscriviti,it_IT
checkout.customer.auth_as_guest,"Acquista come ospite",it_IT
checkout.customer.auth_as_login,Accedi,it_IT
checkout.step.customer.title,Accedi,it_IT
checkout.step.address.title,Indirizzo,it_IT
checkout.step.shipment.title,Spedizione,it_IT
checkout.step.shipment.provider.a,DHL,it_IT
checkout.step.shipment.provider.b,Hermes,it_IT
checkout.step.payment.title,Pagamento,it_IT
checkout.step.summary.title,Sommario,it_IT
checkout.step.shipment,"Vai alla Spedizione",it_IT
checkout.step.address.select_address,"Seleziona un indirizzo",it_IT
checkout.step.payment,"Vai al Pagamento",it_IT
checkout.step.summary,"Vai al Riepilogo",it_IT
checkout.step.summary.with_method,Con,it_IT
checkout.step.summary.items,Articoli,it_IT
checkout.step.summary.overview,Panoramica,it_IT
checkout.step.summary.sub_total,"Totale parziale",it_IT
checkout.step.summary.grand_total,"Totale complessivo",it_IT
checkout.step.summary.payment,Pagamento,it_IT
checkout.step.summary.shipping,Spedizione,it_IT
checkout.step.summary.tax,Tasse,it_IT
checkout.step.summary.total,"Completa l'acquisto",it_IT
checkout.step.summary.shipment_costs_total,"Costi di spedizione (totale)",it_IT
checkout.step.summary.delivery_method,"Metodo di consegna",it_IT
checkout.step.summary.requested_delivery_date,"Data di consegna richiesta",it_IT
checkout.step.summary.delivery_address,"Indirizzo di consegna",it_IT
checkout.step.summary.products,Prodotti,it_IT
checkout.step.place.order,"Invia il tuo ordine",it_IT
checkout.step.payment.must_be_older_than_18_years,"Devi avere almeno 18 anni.",it_IT
checkout.step.success.title,Grazie.,it_IT
checkout.step.success.text,"Il tuo ordine è stato effettuato con successo. Riceverai la conferma dell'ordine via email tra qualche minuto. Puoi controllare e tracciare il tuo ordine nel tuo account.",it_IT
checkout.step.success.link,"Vai a ""Il mio account""",it_IT
checkout.step.error.title,"Il tuo ordine non è stato effettuato.",it_IT
checkout.step.error.text,"Qualcosa è andato storto. Spiacente.",it_IT
checkout.step.summary.billing_address,"Indirizzo di fatturazione",it_IT
customer.password.change.success,"Cambio password effettuato con successo",it_IT
customer.newsletter.subscribed,"Iscrizione alla newsletter",it_IT
dynamic_entity.validation.invalid_data_format,"Formato dati non valido o mancante. Assicurati che i dati siano forniti nel formato corretto. Esempio di corpo della richiesta: {'data':[{...},{...},..]}",it_IT
dynamic_entity.validation.persistence_failed,"Impossibile salvare i dati. Verifica i dati forniti e riprova.",it_IT
dynamic_entity.validation.persistence_failed_duplicate_entry,"Impossibile salvare i dati. Verifica i dati forniti e riprova. L'elemento è duplicato.",it_IT
dynamic_entity.validation.entity_does_not_exist,"L'entità non è stata trovata nel database.",it_IT
dynamic_entity.validation.invalid_field_type,"Tipo di dato non valido per il campo: %fieldName%",it_IT
dynamic_entity.validation.invalid_field_value,"Valore dati non valido per il campo: %fieldName%, numero di riga: %rowNumber%. Regole del campo: %validationRules%",it_IT
dynamic_entity.validation.required_field_is_missing,"Il campo obbligatorio non deve essere vuoto. Campo: '%fieldName%'",it_IT
dynamic_entity.validation.entity_not_found_or_identifier_is_not_creatable,"Entità `%identifier%` non trovata tramite l'identificatore e il nuovo identificatore non può essere salvato. Si prega di aggiornare la richiesta.",it_IT
dynamic_entity.validation.modification_of_immutable_field_prohibited,"Modifica del campo immutabile `%fieldName%` non consentita.",it_IT
dynamic_entity.validation.missing_identifier,"Richiesta incompleta - manca l'identificatore",it_IT
dynamic_entity.validation.provided_field_is_invalid,"Il `%fieldName%` fornito è errato o non valido.",it_IT
validator.constraints.password.do_not_match,"Le password non corrispondono",it_IT
discount.successfully.applied,"Lo sconto ""display_name"" è stato applicato con successo.",it_IT
discount.quote_change.discount.not_available,"Gli sconti che hai scelto per i seguenti articoli non sono più disponibili.",it_IT
discount.quote_change.discount.amount_changed,"Gli sconti che hai selezionato per i seguenti articoli skus sono cambiati.",it_IT
product.unavailable,"Il prodotto '%sku%' non è al momento disponibile.",it_IT
product.attribute.slug,slug,it_IT
product.attribute.variant_id,ID,it_IT
product.attribute.variant.reset,Resetta,it_IT
product.attribute.sku,SKU,it_IT
product.attribute.image_quality,"Qualità dell'immagine",it_IT
product.attribute.lens_system,"Sistema di lenti",it_IT
product.attribute.focus,Focus,it_IT
product.attribute.shutter,Tapparella,it_IT
product.attribute.video,Video,it_IT
product.attribute.screen,Schermo,it_IT
product.attribute.processor,Processore,it_IT
product.attribute.memory,Memoria,it_IT
product.attribute.display,Visualizza,it_IT
product.attribute.storage,Archiviazione,it_IT
product.attribute.color,Colore,it_IT
product.attribute.design,Design,it_IT
product.attribute.graphics,Grafica,it_IT
product.attribute.camera,Fotocamera,it_IT
product.attribute.gps,GPS,it_IT
product.attribute.weight,Peso,it_IT
product.attribute.waterproof,Impermeabile,it_IT
product.attribute.battery,Batteria,it_IT
product.attribute.description,Descrizione,it_IT
product.attribute.short_description,"Breve descrizione",it_IT
product.attribute.long_description,"Descrizione lunga",it_IT
product.attribute.manufacturer_name,Marca,it_IT
product.attribute.product_id,"ID prodotto",it_IT
product.attribute.image_big,"Immagine grande",it_IT
product.attribute.image_small,"Immagine piccola",it_IT
product.attribute.license,Licenza,it_IT
product.product_options,"Opzioni prodotto",it_IT
product.product_options_select,"Seleziona un'opzione",it_IT
product.sets,"Set di prodotti",it_IT
product.sets.no-results,"Nessun risultato.",it_IT
product.sets.widget.title,"Acquista la Collezione",it_IT
product.set.detail.add-all-to-cart,"Aggiungi tutto al carrello",it_IT
product.set.detail.set-contents,"Prodotti in questo set",it_IT
product.set.detail.no-products,"Nessun prodotto nel set",it_IT
product.view,Visualizza,it_IT
wishlist.title,"Lista dei desideri",it_IT
wishlist.wishlist,"Lista dei desideri",it_IT
page.detail.add-to-wishlist,"Aggiungi alla lista dei desideri",it_IT
customer.account.wishlist,"Lista dei desideri",it_IT
customer.account.wishlist.empty,"Al momento non ci sono articoli nella tua lista dei desideri.",it_IT
customer.account.wishlist.continue-shopping,"Continua lo shopping",it_IT
customer.account.wishlist.product,Prodotto,it_IT
customer.account.wishlist.price,Prezzo,it_IT
customer.account.wishlist.add-to-cart,"Aggiungi al carrello",it_IT
customer.account.wishlist.remove,Rimuovi,it_IT
customer.account.wishlist.product-not-available,"Questo prodotto non è al momento disponibile.",it_IT
customer.account.wishlist.view-in-shop,Visualizza,it_IT
customer.account.wishlist.overview.sku,Sku,it_IT
customer.account.wishlist.overview.name,Nome,it_IT
customer.account.wishlist.overview.price,Prezzo,it_IT
customer.account.wishlist.overview.variant,Variante,it_IT
customer.account.wishlist.overview.title,"Gestisci le liste dei desideri",it_IT
